rt,responses,type,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,key_press,comparison_type,correct_side
null,,,html-keyboard-response,65,267307,0.0-65.0,"<h1 style=""font-size: 35px"">HORNET</h1><h1 style=""font-size: 35px; margin-top: 45px;"">COTTAGE</h1>",null,,
1667.915,,,html-keyboard-response,66,269727,0.0-66.0,"<h1 style=""font-size: 35px;"">SCOTCH<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>HAND</h1>",65,,
null,,,html-keyboard-response,67,274484,0.0-67.0,"<h1 style=""font-size: 35px"">LADY</h1><h1 style=""font-size: 35px; margin-top: 45px;"">VIKING</h1>",null,,
1110.78,,,html-keyboard-response,68,276349,0.0-68.0,"<h1 style=""font-size: 35px;"">HORNET<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>PLAZA</h1>",76,,
null,,,html-keyboard-response,69,281106,0.0-69.0,"<h1 style=""font-size: 35px"">GAZELLE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">MESSAGE</h1>",null,,
800.92,,,html-keyboard-response,70,282658,0.0-70.0,"<h1 style=""font-size: 35px;"">MESSAGE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>SLIDE</h1>",65,,
null,,,html-keyboard-response,71,287417,0.0-71.0,"<h1 style=""font-size: 35px"">LIPSTICK</h1><h1 style=""font-size: 35px; margin-top: 45px;"">INMATE</h1>",null,,
1096.63,,,html-keyboard-response,72,289268,0.0-72.0,"<h1 style=""font-size: 35px;"">LADY<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>TEMPLE</h1>",76,,
null,,,html-keyboard-response,73,294023,0.0-73.0,"<h1 style=""font-size: 35px"">JELLY</h1><h1 style=""font-size: 35px; margin-top: 45px;"">CRAYON</h1>",null,,
1374.325,,,html-keyboard-response,74,296151,0.0-74.0,"<h1 style=""font-size: 35px;"">CHEMIST<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>CELLAR</h1>",76,"16,many",0
null,,,html-keyboard-response,75,300913,0.0-75.0,"<h1 style=""font-size: 35px"">HORSE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">NAPKIN</h1>",null,,
760.59,,,html-keyboard-response,76,302426,0.0-76.0,"<h1 style=""font-size: 35px;"">HORSE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>ROD</h1>",65,"0,16",0
null,,,html-keyboard-response,77,307176,0.0-77.0,"<h1 style=""font-size: 35px"">WORKER</h1><h1 style=""font-size: 35px; margin-top: 45px;"">SPHINX</h1>",null,,
1464.225,,,html-keyboard-response,78,309395,0.0-78.0,"<h1 style=""font-size: 35px;"">GUARD<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>BANJO</h1>",65,"68,many",1
null,,,html-keyboard-response,79,314154,0.0-79.0,"<h1 style=""font-size: 35px"">SNAKE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">SERVER</h1>",null,,
1164.69,,,html-keyboard-response,80,316070,0.0-80.0,"<h1 style=""font-size: 35px;"">KETCHUP<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>WORKER</h1>",76,"2,many",1
null,,,html-keyboard-response,81,320828,0.0-81.0,"<h1 style=""font-size: 35px"">DENTIST</h1><h1 style=""font-size: 35px; margin-top: 45px;"">BUBBLE</h1>",null,,
1157.03,,,html-keyboard-response,82,322738,0.0-82.0,"<h1 style=""font-size: 35px;"">SPHINX<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>SNAKE</h1>",76,"2,4",1
null,,,html-keyboard-response,83,327494,0.0-83.0,"<h1 style=""font-size: 35px"">BATHTUB</h1><h1 style=""font-size: 35px; margin-top: 45px;"">SCALPEL</h1>",null,,
1406.245,,,html-keyboard-response,84,329651,0.0-84.0,"<h1 style=""font-size: 35px;"">DENTIST<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>VIKING</h1>",65,"2,16",0
null,,,html-keyboard-response,85,334407,0.0-85.0,"<h1 style=""font-size: 35px"">TURNIP</h1><h1 style=""font-size: 35px; margin-top: 45px;"">BUNNY</h1>",null,,
1609.97,,,html-keyboard-response,86,336772,0.0-86.0,"<h1 style=""font-size: 35px;"">BUBBLE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>TRUCK</h1>",76,"4,68",0
null,,,html-keyboard-response,87,341533,0.0-87.0,"<h1 style=""font-size: 35px"">BLOCKADE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">PIMPLE</h1>",null,,
1126.605,,,html-keyboard-response,88,343416,0.0-88.0,"<h1 style=""font-size: 35px;"">TURNIP<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>GLOBE</h1>",65,"2,68",0
null,,,html-keyboard-response,89,348176,0.0-89.0,"<h1 style=""font-size: 35px"">SWIMMER</h1><h1 style=""font-size: 35px; margin-top: 45px;"">WHISKERS</h1>",null,,
684.03,,,html-keyboard-response,90,349616,0.0-90.0,"<h1 style=""font-size: 35px;"">DIME<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>SWIMMER</h1>",76,"0,many",1
null,,,html-keyboard-response,91,354375,0.0-91.0,"<h1 style=""font-size: 35px"">SUNRISE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">VENUS</h1>",null,,
1535.835,,,html-keyboard-response,92,356667,0.0-92.0,"<h1 style=""font-size: 35px;"">NAPKIN<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>DRESS</h1>",65,"16,68",0
null,,,html-keyboard-response,93,361424,0.0-93.0,"<h1 style=""font-size: 35px"">PAPER</h1><h1 style=""font-size: 35px; margin-top: 45px;"">COD</h1>",null,,
840.635,,,html-keyboard-response,94,363020,0.0-94.0,"<h1 style=""font-size: 35px;"">SUNRISE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>PAPER</h1>",76,"0,2",1
null,,,html-keyboard-response,95,367776,0.0-95.0,"<h1 style=""font-size: 35px"">MAPLE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">TORTOISE</h1>",null,,
1254.56,,,html-keyboard-response,96,369783,0.0-96.0,"<h1 style=""font-size: 35px;"">MAPLE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>RABBIT</h1>",65,"0,68",0
null,,,html-keyboard-response,97,374536,0.0-97.0,"<h1 style=""font-size: 35px"">WINDOW</h1><h1 style=""font-size: 35px; margin-top: 45px;"">GRAVE</h1>",null,,
1863.32,,,html-keyboard-response,98,377151,0.0-98.0,"<h1 style=""font-size: 35px;"">COD<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>PADDLE</h1>",76,"4,many",0
null,,,html-keyboard-response,99,381912,0.0-99.0,"<h1 style=""font-size: 35px"">AIRPORT</h1><h1 style=""font-size: 35px; margin-top: 45px;"">TILE</h1>",null,,
1930.52,,,html-keyboard-response,100,384599,0.0-100.0,"<h1 style=""font-size: 35px;"">BATHTUB<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>TORTOISE</h1>",76,"4,16",1
null,,,html-keyboard-response,101,389359,0.0-101.0,"<h1 style=""font-size: 35px"">GOBLIN</h1><h1 style=""font-size: 35px; margin-top: 45px;"">WASP</h1>",null,,
1026.26,,,html-keyboard-response,102,391141,0.0-102.0,"<h1 style=""font-size: 35px;"">GRAVE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>GOBLIN</h1>",76,"0,4",1
null,,,html-keyboard-response,103,395896,0.0-103.0,"<h1 style=""font-size: 35px"">VIRUS</h1><h1 style=""font-size: 35px; margin-top: 45px;"">QUAIL</h1>",null,,
833.925,,,html-keyboard-response,104,397483,0.0-104.0,"<h1 style=""font-size: 35px;"">PERFUME<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>VIRUS</h1>",76,"0,many",1
null,,,html-keyboard-response,105,402244,0.0-105.0,"<h1 style=""font-size: 35px"">SWITCH</h1><h1 style=""font-size: 35px; margin-top: 45px;"">WAITER</h1>",null,,
1204.36,,,html-keyboard-response,106,404200,0.0-106.0,"<h1 style=""font-size: 35px;"">SWITCH<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>SUNSET</h1>",65,"0,68",0
null,,,html-keyboard-response,107,408956,0.0-107.0,"<h1 style=""font-size: 35px"">DRINK</h1><h1 style=""font-size: 35px; margin-top: 45px;"">COUNTRY</h1>",null,,
2556.22,,,html-keyboard-response,108,412265,0.0-108.0,"<h1 style=""font-size: 35px;"">CASHEW<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>VENUS</h1>",76,"16,many",1
null,,,html-keyboard-response,109,417022,0.0-109.0,"<h1 style=""font-size: 35px"">TURTLE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">TUTU</h1>",null,,
1105.24,,,html-keyboard-response,110,418883,0.0-110.0,"<h1 style=""font-size: 35px;"">BUCKET<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>WORLD</h1>",76,"68,many",0
null,,,html-keyboard-response,111,423641,0.0-111.0,"<h1 style=""font-size: 35px"">DAISY</h1><h1 style=""font-size: 35px; margin-top: 45px;"">COSTUME</h1>",null,,
1023.285,,,html-keyboard-response,112,425419,0.0-112.0,"<h1 style=""font-size: 35px;"">SHELF<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>DRINK</h1>",76,"4,many",1
null,,,html-keyboard-response,113,430176,0.0-113.0,"<h1 style=""font-size: 35px"">MILK</h1><h1 style=""font-size: 35px; margin-top: 45px;"">ARMY</h1>",null,,
1241.845,,,html-keyboard-response,114,432174,0.0-114.0,"<h1 style=""font-size: 35px;"">REBEL<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>TURTLE</h1>",76,"4,68",1
null,,,html-keyboard-response,115,436935,0.0-115.0,"<h1 style=""font-size: 35px"">AUTHOR</h1><h1 style=""font-size: 35px; margin-top: 45px;"">COURSE</h1>",null,,
1051.95,,,html-keyboard-response,116,438743,0.0-116.0,"<h1 style=""font-size: 35px;"">AUTHOR<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>MILK</h1>",65,"0,2",0
null,,,html-keyboard-response,117,443494,0.0-117.0,"<h1 style=""font-size: 35px"">PUDDING</h1><h1 style=""font-size: 35px; margin-top: 45px;"">POPCORN</h1>",null,,
1175.25,,,html-keyboard-response,118,445424,0.0-118.0,"<h1 style=""font-size: 35px;"">ARMY<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>WASP</h1>",65,"4,16",0
null,,,html-keyboard-response,119,450181,0.0-119.0,"<h1 style=""font-size: 35px"">CLAMP</h1><h1 style=""font-size: 35px; margin-top: 45px;"">SUITCASE</h1>",null,,
1462.575,,,html-keyboard-response,120,452399,0.0-120.0,"<h1 style=""font-size: 35px;"">PUDDING<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>COURSE</h1>",65,"2,4",0
null,,,html-keyboard-response,121,457156,0.0-121.0,"<h1 style=""font-size: 35px"">QUARTER</h1><h1 style=""font-size: 35px; margin-top: 45px;"">PADDING</h1>",null,,
10353.915,,,html-keyboard-response,122,468265,0.0-122.0,"<h1 style=""font-size: 35px;"">CANAL<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>WAITER</h1>",76,"16,68",1
null,,,html-keyboard-response,123,473026,0.0-123.0,"<h1 style=""font-size: 35px"">TAXI</h1><h1 style=""font-size: 35px; margin-top: 45px;"">PLAYGROUND</h1>",null,,
1599.12,,,html-keyboard-response,124,475379,0.0-124.0,"<h1 style=""font-size: 35px;"">QUARTER<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>ANKLE</h1>",65,"2,many",0
null,,,html-keyboard-response,125,480132,0.0-125.0,"<h1 style=""font-size: 35px"">THREAD</h1><h1 style=""font-size: 35px; margin-top: 45px;"">PLATE</h1>",null,,
1101.13,,,html-keyboard-response,126,481986,0.0-126.0,"<h1 style=""font-size: 35px;"">TUTU<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>THREAD</h1>",76,"0,16",1
null,,,html-keyboard-response,127,486744,0.0-127.0,"<h1 style=""font-size: 35px"">SILK</h1><h1 style=""font-size: 35px; margin-top: 45px;"">DRIVER</h1>",null,,
4878.41,,,html-keyboard-response,128,492377,0.0-128.0,"<h1 style=""font-size: 35px;"">PLATE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>DAISY</h1>",76,"2,16",0
null,,,html-keyboard-response,129,497128,0.0-129.0,"<h1 style=""font-size: 35px"">VALVE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">QUEEN</h1>",null,,
1121.8,,,html-keyboard-response,130,499005,0.0-130.0,"<h1 style=""font-size: 35px;"">GRAPE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>SILK</h1>",76,"2,68",1
null,,,html-keyboard-response,131,503763,0.0-131.0,"<h1 style=""font-size: 35px"">WIFE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">CABBAGE</h1>",null,,
844.96,,,html-keyboard-response,132,505358,0.0-132.0,"<h1 style=""font-size: 35px;"">DRIVER<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>WIFE</h1>",76,"0,4",1
null,,,html-keyboard-response,133,510119,0.0-133.0,"<h1 style=""font-size: 35px"">SPARROW</h1><h1 style=""font-size: 35px; margin-top: 45px;"">DUSTPAN</h1>",null,,
1538.84,,,html-keyboard-response,134,512414,0.0-134.0,"<h1 style=""font-size: 35px;"">CABBAGE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>VALVE</h1>",76,"2,4",0
null,,,html-keyboard-response,135,517167,0.0-135.0,"<h1 style=""font-size: 35px"">CHAUFFEUR</h1><h1 style=""font-size: 35px; margin-top: 45px;"">PERMIT</h1>",null,,
797.415,,,html-keyboard-response,136,518718,0.0-136.0,"<h1 style=""font-size: 35px;"">CHAUFFEUR<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>COUCH</h1>",65,"0,many",0
null,,,html-keyboard-response,137,523475,0.0-137.0,"<h1 style=""font-size: 35px"">GLASS</h1><h1 style=""font-size: 35px; margin-top: 45px;"">HANDBAG</h1>",null,,
1071.86,,,html-keyboard-response,138,525298,0.0-138.0,"<h1 style=""font-size: 35px;"">GLASS<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>PADDING</h1>",65,"0,16",0
null,,,html-keyboard-response,139,530057,0.0-139.0,"<h1 style=""font-size: 35px"">SIDEWALK</h1><h1 style=""font-size: 35px; margin-top: 45px;"">COWBOY</h1>",null,,
8531.725,,,html-keyboard-response,140,539339,0.0-140.0,"<h1 style=""font-size: 35px;"">HANDBAG<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>TAXI</h1>",65,"2,16",0
null,,,html-keyboard-response,141,544092,0.0-141.0,"<h1 style=""font-size: 35px"">BEEF</h1><h1 style=""font-size: 35px; margin-top: 45px;"">TURKEY</h1>",null,,
853.28,,,html-keyboard-response,142,545697,0.0-142.0,"<h1 style=""font-size: 35px;"">SIDEWALK<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>BEEF</h1>",76,"0,2",1
null,,,html-keyboard-response,143,550454,0.0-143.0,"<h1 style=""font-size: 35px"">DONKEY</h1><h1 style=""font-size: 35px; margin-top: 45px;"">HOSTESS</h1>",null,,
1159.07,,,html-keyboard-response,144,552365,0.0-144.0,"<h1 style=""font-size: 35px;"">VAGRANT<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>TURKEY</h1>",76,"2,many",1
null,,,html-keyboard-response,145,557119,0.0-145.0,"<h1 style=""font-size: 35px"">DONOR</h1><h1 style=""font-size: 35px; margin-top: 45px;"">GRIZZLY</h1>",null,,
896.21,,,html-keyboard-response,146,558766,0.0-146.0,"<h1 style=""font-size: 35px;"">DONKEY<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>IGLOO</h1>",65,"4,many",0
null,,,html-keyboard-response,147,563527,0.0-147.0,"<h1 style=""font-size: 35px"">SLOPE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">LILY</h1>",null,,
605.735,,,html-keyboard-response,148,564887,0.0-148.0,"<h1 style=""font-size: 35px;"">SERVER<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>SLOPE</h1>",76,"0,68",1
null,,,html-keyboard-response,149,569645,0.0-149.0,"<h1 style=""font-size: 35px"">OUTDOORS</h1><h1 style=""font-size: 35px; margin-top: 45px;"">BLACKBOARD</h1>",null,,
1207.565,,,html-keyboard-response,150,571608,0.0-150.0,"<h1 style=""font-size: 35px;"">SPARROW<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>FRAGRANCE</h1>",65,"16,many",0
null,,,html-keyboard-response,151,576368,0.0-151.0,"<h1 style=""font-size: 35px"">WITNESS</h1><h1 style=""font-size: 35px; margin-top: 45px;"">BODY</h1>",null,,
1121.885,,,html-keyboard-response,152,578242,0.0-152.0,"<h1 style=""font-size: 35px;"">SCALPEL<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>PERMIT</h1>",65,"16,68",1
null,,,html-keyboard-response,153,582997,0.0-153.0,"<h1 style=""font-size: 35px"">BLENDER</h1><h1 style=""font-size: 35px; margin-top: 45px;"">DIVER</h1>",null,,
3002.85,,,html-keyboard-response,154,586752,0.0-154.0,"<h1 style=""font-size: 35px;"">OUTDOORS<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>BLENDER</h1>",76,"0,4",1
null,,,html-keyboard-response,155,591513,0.0-155.0,"<h1 style=""font-size: 35px"">MUSTARD</h1><h1 style=""font-size: 35px; margin-top: 45px;"">PLASTER</h1>",null,,
1814.065,,,html-keyboard-response,156,594083,0.0-156.0,"<h1 style=""font-size: 35px;"">BLOCKADE<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>RELISH</h1>",76,"68,many",0
null,,,html-keyboard-response,157,598841,0.0-157.0,"<h1 style=""font-size: 35px"">FLASK</h1><h1 style=""font-size: 35px; margin-top: 45px;"">SUMMIT</h1>",null,,
1751.55,,,html-keyboard-response,158,601349,0.0-158.0,"<h1 style=""font-size: 35px;"">MUSTARD<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>WHISKERS</h1>",65,"2,68",0
null,,,html-keyboard-response,159,606106,0.0-159.0,"<h1 style=""font-size: 35px"">PISTON</h1><h1 style=""font-size: 35px; margin-top: 45px;"">GIRL</h1>",null,,
1901.81,,,html-keyboard-response,160,608764,0.0-160.0,"<h1 style=""font-size: 35px;"">WINDOW<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>PLASTER</h1>",76,"4,68",1
null,,,html-keyboard-response,161,613520,0.0-161.0,"<h1 style=""font-size: 35px"">TROUT</h1><h1 style=""font-size: 35px; margin-top: 45px;"">CREATURE</h1>",null,,
979.53,,,html-keyboard-response,162,615254,0.0-162.0,"<h1 style=""font-size: 35px;"">SUMMIT<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>DONOR</h1>",65,"4,16",0
null,,,html-keyboard-response,163,620012,0.0-163.0,"<h1 style=""font-size: 35px"">SPOON</h1><h1 style=""font-size: 35px; margin-top: 45px;"">LAKE</h1>",null,,
1287.685,,,html-keyboard-response,164,622050,0.0-164.0,"<h1 style=""font-size: 35px;"">LILY<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>PISTON</h1>",76,"4,16",1
null,,,html-keyboard-response,165,626806,0.0-165.0,"<h1 style=""font-size: 35px"">FOOT</h1><h1 style=""font-size: 35px; margin-top: 45px;"">ROCKET</h1>",null,,
832.085,,,html-keyboard-response,166,628390,0.0-166.0,"<h1 style=""font-size: 35px;"">BLACKBOARD<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>FOOT</h1>",76,"0,16",1
null,,,html-keyboard-response,167,633142,0.0-167.0,"<h1 style=""font-size: 35px"">ASIA</h1><h1 style=""font-size: 35px; margin-top: 45px;"">CABIN</h1>",null,,
1446.845,,,html-keyboard-response,168,635344,0.0-168.0,"<h1 style=""font-size: 35px;"">AIRPORT<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>SPOON</h1>",76,"4,68",1
null,,,html-keyboard-response,169,640102,0.0-169.0,"<h1 style=""font-size: 35px"">DRILL</h1><h1 style=""font-size: 35px; margin-top: 45px;"">PRINCE</h1>",null,,
998.38,,,html-keyboard-response,170,641856,0.0-170.0,"<h1 style=""font-size: 35px;"">ASIA<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>DRILL</h1>",76,"0,2",1
null,,,html-keyboard-response,171,646610,0.0-171.0,"<h1 style=""font-size: 35px"">BANKER</h1><h1 style=""font-size: 35px; margin-top: 45px;"">LIZARD</h1>",null,,
780.29,,,html-keyboard-response,172,648141,0.0-172.0,"<h1 style=""font-size: 35px;"">BANKER<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>QUAIL</h1>",65,"0,68",0
null,,,html-keyboard-response,173,652898,0.0-173.0,"<h1 style=""font-size: 35px"">FOREST</h1><h1 style=""font-size: 35px; margin-top: 45px;"">FOREHEAD</h1>",null,,
9010.57,,,html-keyboard-response,174,662659,0.0-174.0,"<h1 style=""font-size: 35px;"">LIZARD<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>LEOPARD</h1>",76,"2,many",0
null,,,html-keyboard-response,175,667410,0.0-175.0,"<h1 style=""font-size: 35px"">POLICE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">ITEM</h1>",null,,
1148.54,,,html-keyboard-response,176,669310,0.0-176.0,"<h1 style=""font-size: 35px;"">FOREST<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>GIRL</h1>",65,"2,16",0
null,,,html-keyboard-response,177,674069,0.0-177.0,"<h1 style=""font-size: 35px"">PICTURE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">MONSTER</h1>",null,,
1640.155,,,html-keyboard-response,178,676464,0.0-178.0,"<h1 style=""font-size: 35px;"">FLAG<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>FOREHEAD</h1>",76,"4,many",1
null,,,html-keyboard-response,179,681216,0.0-179.0,"<h1 style=""font-size: 35px"">SKILLET</h1><h1 style=""font-size: 35px; margin-top: 45px;"">VELVET</h1>",null,,
1177.125,,,html-keyboard-response,180,683149,0.0-180.0,"<h1 style=""font-size: 35px;"">COSTUME<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>GARLIC</h1>",65,"68,many",0
null,,,html-keyboard-response,181,687901,0.0-181.0,"<h1 style=""font-size: 35px"">SCALLOP</h1><h1 style=""font-size: 35px; margin-top: 45px;"">CHAPEL</h1>",null,,
4816.79,,,html-keyboard-response,182,693470,0.0-182.0,"<h1 style=""font-size: 35px;"">LEG<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>ROCKET</h1>",65,"16,many",1
null,,,html-keyboard-response,183,698226,0.0-183.0,"<h1 style=""font-size: 35px"">GARBAGE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">FRIEND</h1>",null,,
2284.06,,,html-keyboard-response,184,701265,0.0-184.0,"<h1 style=""font-size: 35px;"">SKILLET<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>GARBAGE</h1>",76,"0,4",1
null,,,html-keyboard-response,185,706023,0.0-185.0,"<h1 style=""font-size: 35px"">JAPAN</h1><h1 style=""font-size: 35px; margin-top: 45px;"">LEADER</h1>",null,,
1161.125,,,html-keyboard-response,186,707936,0.0-186.0,"<h1 style=""font-size: 35px;"">POPCORN<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>FRIEND</h1>",76,"2,68",1
null,,,html-keyboard-response,187,712693,0.0-187.0,"<h1 style=""font-size: 35px"">LAMP</h1><h1 style=""font-size: 35px; margin-top: 45px;"">COMET</h1>",null,,
1740.86,,,html-keyboard-response,188,715185,0.0-188.0,"<h1 style=""font-size: 35px;"">JAPAN<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>LEADER</h1>",65,"2,4",1
null,,,html-keyboard-response,189,719941,0.0-189.0,"<h1 style=""font-size: 35px"">BROTHER</h1><h1 style=""font-size: 35px; margin-top: 45px;"">OMELET</h1>",null,,
859.905,,,html-keyboard-response,190,721553,0.0-190.0,"<h1 style=""font-size: 35px;"">RADISH<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>BROTHER</h1>",76,"0,many",1
null,,,html-keyboard-response,191,726312,0.0-191.0,"<h1 style=""font-size: 35px"">PRIMATE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">LADDER</h1>",null,,
2745.065,,,html-keyboard-response,192,729810,0.0-192.0,"<h1 style=""font-size: 35px;"">PLAYGROUND<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>ITEM</h1>",65,"16,68",1
null,,,html-keyboard-response,193,734567,0.0-193.0,"<h1 style=""font-size: 35px"">POCKET</h1><h1 style=""font-size: 35px; margin-top: 45px;"">CUPBOARD</h1>",null,,
1462.31,,,html-keyboard-response,194,736782,0.0-194.0,"<h1 style=""font-size: 35px;"">MONSTER<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>PRIMATE</h1>",76,"2,16",1
null,,,html-keyboard-response,195,741541,0.0-195.0,"<h1 style=""font-size: 35px"">ACTRESS</h1><h1 style=""font-size: 35px; margin-top: 45px;"">TERMITE</h1>",null,,
1391.79,,,html-keyboard-response,196,743689,0.0-196.0,"<h1 style=""font-size: 35px;"">LADDER<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>POCKET</h1>",65,"2,4",1
null,,,html-keyboard-response,197,748445,0.0-197.0,"<h1 style=""font-size: 35px"">PUDDLE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">COOK</h1>",null,,
1455.59,,,html-keyboard-response,198,750652,0.0-198.0,"<h1 style=""font-size: 35px;"">SCALLOP<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>QUEEN</h1>",65,"16,68",0
null,,,html-keyboard-response,199,755411,0.0-199.0,"<h1 style=""font-size: 35px"">BULLET</h1><h1 style=""font-size: 35px; margin-top: 45px;"">COCOON</h1>",null,,
1221.245,,,html-keyboard-response,200,757386,0.0-200.0,"<h1 style=""font-size: 35px;"">ACTRESS<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>BULLET</h1>",76,"0,4",1
null,,,html-keyboard-response,201,762139,0.0-201.0,"<h1 style=""font-size: 35px"">WHISTLE</h1><h1 style=""font-size: 35px; margin-top: 45px;"">NOVEL</h1>",null,,
2931.515,,,html-keyboard-response,202,765822,0.0-202.0,"<h1 style=""font-size: 35px;"">DUSTPAN<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>PUDDLE</h1>",76,"4,68",1
null,,,html-keyboard-response,203,770579,0.0-203.0,"<h1 style=""font-size: 35px"">KNAPSACK</h1><h1 style=""font-size: 35px; margin-top: 45px;"">BEAVER</h1>",null,,
2625.96,,,html-keyboard-response,204,773957,0.0-204.0,"<h1 style=""font-size: 35px;"">HONEY<span style=""color: #ff0000; padding-left: 50px; padding-right: 50px;""> ? </span>COMET</h1>",65,"16,many",1
